state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,19-02-2018,13509,22099,21329
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,20-02-2018,13509,22000,21329
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,22-02-2018,16269,21589,21229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,23-02-2018,16009,23301,20809
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,26-02-2018,13500,21289,20689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,27-02-2018,12219,21369,20339
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,28-02-2018,15000,21689,20819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,01-03-2018,15002,21229,20569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,02-03-2018,14119,21209,20569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-03-2018,15119,21609,20700
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,06-03-2018,16099,21169,20789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,07-03-2018,16122,21329,20689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,08-03-2018,15009,21329,20829
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-03-2018,14089,21309,20789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-03-2018,15209,21601,20900
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,13-03-2018,16119,21399,20189
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,14-03-2018,15199,21299,20989
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,15-03-2018,15100,21530,21029
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-03-2018,14000,21390,20819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,19-03-2018,14009,21511,20800
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,20-03-2018,15110,21620,20369
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,21-03-2018,15009,21399,20429
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,22-03-2018,16119,21879,20869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,23-03-2018,11699,21509,20869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,26-03-2018,12009,20200,19000
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,27-03-2018,12009,21089,19689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,28-03-2018,12629,20069,19389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,04-04-2018,14101,20790,15501
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-04-2018,12009,20709,20009
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,06-04-2018,12119,21209,20639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-04-2018,13019,20899,20669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,10-04-2018,16399,21201,20719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,11-04-2018,17029,21209,20889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-04-2018,14099,21599,20719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,13-04-2018,14010,22089,20889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-04-2018,13099,21499,20919
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,26-04-2018,13619,22899,21669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,27-04-2018,19059,22899,21669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,30-04-2018,17699,21511,21349
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,02-05-2018,13019,22269,21389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,03-05-2018,15212,22069,21389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,04-05-2018,13410,22269,21399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,07-05-2018,13019,22201,21229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,08-05-2018,10189,22369,21389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-05-2018,13609,22069,21509
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,10-05-2018,14100,22369,21569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,11-05-2018,14509,22229,21209
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,14-05-2018,14668,21899,21099
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,15-05-2018,14009,22519,21269
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-05-2018,14019,22229,21299
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,17-05-2018,14399,22199,21739
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,18-05-2018,15009,22229,21919
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,21-05-2018,14000,22609,21539
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,22-05-2018,13189,22089,21589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,23-05-2018,14000,22189,21589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,24-05-2018,14069,22530,21899
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,25-05-2018,14110,22125,21819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,28-05-2018,16119,22119,21719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,29-05-2018,14000,22989,21719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,30-05-2018,14500,22689,21399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,31-05-2018,13099,22499,21889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,01-06-2018,15169,22011,21839
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,04-06-2018,15136,22499,21329
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-06-2018,14110,22669,21739
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,06-06-2018,13099,22869,21719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,07-06-2018,13009,22209,21569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,08-06-2018,14009,22229,21819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,11-06-2018,13009,21989,21719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-06-2018,16003,22200,21569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,13-06-2018,15009,21969,21889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,14-06-2018,13009,22296,21899
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,15-06-2018,14000,22099,21809
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,18-06-2018,13369,22019,21069
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,19-06-2018,13189,22169,21939
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,20-06-2018,14520,22269,21939
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,21-06-2018,13589,21999,21669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,22-06-2018,15010,22009,21450
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,25-06-2018,13799,22559,21329
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,26-06-2018,14220,22399,21839
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,27-06-2018,13369,22101,21789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,28-06-2018,13599,23089,21899
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,29-06-2018,15000,22299,21809
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,02-07-2018,12169,22199,21400
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,03-07-2018,14109,22099,21889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,04-07-2018,15009,22209,21889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-07-2018,15009,22749,21889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,06-07-2018,15209,22351,21759
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-07-2018,15000,21959,21669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,10-07-2018,13009,22509,21789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,11-07-2018,15000,21969,21599
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-07-2018,13099,22499,21669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,13-07-2018,12269,21509,21009
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-07-2018,15000,22011,21009
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,17-07-2018,13166,21589,20809
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,18-07-2018,12069,22089,20509
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,19-07-2018,13819,21899,20789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,20-07-2018,13009,21489,20789
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,23-07-2018,15009,21150,20701
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,24-07-2018,15010,21789,20559
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,25-07-2018,15000,22899,21059
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,30-07-2018,15000,21150,21069
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,31-07-2018,13099,21589,21009
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,01-08-2018,17507,21420,20309
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,02-08-2018,15010,21789,21009
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,03-08-2018,19600,21369,21099
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,06-08-2018,15150,21829,21389
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,07-08-2018,15009,22109,21709
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,08-08-2018,15269,23099,21859
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-08-2018,13699,22889,21889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,10-08-2018,15200,22099,22019
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,13-08-2018,13000,22189,21989
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,14-08-2018,14699,22159,21109
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-08-2018,13099,22569,21999
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,20-08-2018,15010,23309,22019
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,21-08-2018,15000,22899,22049
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,23-08-2018,15000,23359,22299
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,24-08-2018,16009,22989,22719
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,27-08-2018,16009,23201,22322
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,28-08-2018,15009,23669,22819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,29-08-2018,15019,23656,22400
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,30-08-2018,15100,24009,23519
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,03-09-2018,16000,24601,23799
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,04-09-2018,15199,24699,23759
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-09-2018,17517,25311,24509
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,06-09-2018,15009,24699,22969
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,07-09-2018,16599,25700,24599
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,10-09-2018,15000,25501,24701
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,11-09-2018,15010,25829,24399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-09-2018,15029,25299,24399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,14-09-2018,21009,25019,24599
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,17-09-2018,15009,25659,24639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,18-09-2018,13000,25529,24896
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,19-09-2018,15099,25529,24609
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,20-09-2018,15009,25229,24209
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,24-09-2018,16009,24899,24599
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,25-09-2018,18610,25569,24905
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,26-09-2018,16300,25019,24989
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,27-09-2018,15009,25199,25099
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,28-09-2018,15000,25309,25069
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,01-10-2018,15200,25569,25169
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,03-10-2018,15300,25569,24839
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,04-10-2018,18555,25899,25299
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,05-10-2018,15000,25869,25299
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,09-10-2018,15009,26926,25399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,10-10-2018,15000,26500,25639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,11-10-2018,15009,26399,25769
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,12-10-2018,15000,26309,25769
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,15-10-2018,15000,26569,25740
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,16-10-2018,16500,25689,25399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,17-10-2018,18000,26399,25599
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,22-10-2018,15009,25959,25499
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,23-10-2018,18000,26009,25399
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,01-01-2018,34889,37791,37229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,02-01-2018,34859,38019,37469
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,03-01-2018,36169,38019,37591
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,04-01-2018,34859,38201,38019
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,05-01-2018,35009,38509,37469
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,08-01-2018,35549,38509,37629
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,09-01-2018,36176,38500,37869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,10-01-2018,33169,38129,37912
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,11-01-2018,35829,37589,37269
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,12-01-2018,35009,37609,36569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,16-01-2018,34259,38009,36729
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,17-01-2018,35589,38000,36869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,18-01-2018,34819,37269,36859
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,19-01-2018,35089,37329,36829
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,22-01-2018,35300,37451,36859
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,23-01-2018,34899,37349,37279
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,24-01-2018,35099,37299,36889
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,25-01-2018,34259,37279,36689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,29-01-2018,34899,37111,36229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,30-01-2018,33519,36419,36029
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,31-01-2018,34129,36811,36029
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,01-02-2018,33669,36099,35529
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,02-02-2018,34559,36089,35859
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,05-02-2018,33909,36529,36129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,06-02-2018,33859,36689,36309
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,07-02-2018,35000,36811,36569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,08-02-2018,34059,36939,36569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,09-02-2018,34019,36911,36659
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,12-02-2018,35009,36912,36509
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,14-02-2018,35559,36899,36659
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,15-02-2018,34022,37009,36529
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,16-02-2018,34559,37101,36400
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,19-02-2018,33009,36500,35669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,20-02-2018,34119,36499,35690
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,22-02-2018,32229,36099,35599
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,23-02-2018,33009,36021,35639
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,26-02-2018,33099,35759,34840
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,27-02-2018,32500,35289,34750
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,28-02-2018,32229,35701,34829
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,01-03-2018,32669,35349,34640
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,02-03-2018,33000,35609,34029
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,05-03-2018,33629,35331,34619
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,06-03-2018,32869,35369,34729
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,07-03-2018,33000,35511,34729
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,08-03-2018,32559,35369,34799
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,09-03-2018,33209,35521,34910
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,12-03-2018,32719,35611,35109
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,13-03-2018,33319,35471,35199
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,14-03-2018,30869,35611,34529
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,15-03-2018,30699,35609,34689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,16-03-2018,33009,35601,34590
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,19-03-2018,30969,35601,34029
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,20-03-2018,30669,35069,34529
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,21-03-2018,32099,35501,34659
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,22-03-2018,32369,34599,34269
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,23-03-2018,31869,34409,34039
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,26-03-2018,32101,34051,33691
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,27-03-2018,34029,34260,34110
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,28-03-2018,31200,31200,31200
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,04-04-2018,31601,34511,33801
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,05-04-2018,28339,34511,33229
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,06-04-2018,32069,35001,33129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,09-04-2018,32099,34101,33449
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,10-04-2018,31099,33899,33469
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,11-04-2018,31089,34012,33869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,12-04-2018,28569,34399,34319
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,13-04-2018,31009,35001,34331
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,16-04-2018,30219,35401,34469
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,26-04-2018,33629,37359,37129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,27-04-2018,32529,37801,37069
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,30-04-2018,34009,36509,35610
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,02-05-2018,33699,36529,35819
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,03-05-2018,34000,36500,35689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,04-05-2018,33509,36311,35910
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,07-05-2018,32149,36621,35849
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,08-05-2018,32269,36389,35929
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,09-05-2018,32229,36499,36099
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,10-05-2018,33669,36519,36069
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,11-05-2018,33509,36529,36129
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,14-05-2018,32469,36569,36329
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,15-05-2018,33499,36729,36589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,16-05-2018,33168,36729,36569
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,17-05-2018,33798,37109,36739
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,18-05-2018,33009,37109,36869
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,21-05-2018,33869,37649,36659
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,22-05-2018,32269,37501,36259
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,23-05-2018,33299,37389,35809
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,24-05-2018,32059,37269,35659
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,25-05-2018,33809,37299,35689
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,28-05-2018,32069,37519,35740
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,29-05-2018,33899,37009,35529
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,30-05-2018,31659,37021,35659
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,31-05-2018,33229,37051,35859
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,01-06-2018,33009,37101,35669
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,04-06-2018,31801,37009,35419
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,05-06-2018,32019,37029,35259
